latent_feature_1,latent_feature_2,latent_feature_3,latent_feature_4,target
1.90382,2.6044269,2.9436867,0.0,2
0.83085144,1.5246286,1.4460754,0.0,1
0.34223354,0.7218509,0.67839533,0.47285312,0
2.1694937,1.5179489,3.5484378,0.0,2
3.3089662,0.002805084,3.238946,0.46007746,2
0.44237983,1.1705139,1.437723,0.0,1
1.6673758,0.65502286,3.1313093,0.0,2
2.8467565,3.4655957,3.7311492,0.0,2
1.4078488,1.6010492,2.018114,0.0,2
0.7868318,0.7617665,1.4020481,0.0,1
4.629664,0.18228868,4.4809237,6.540945,2
0.42025286,1.2519623,1.7147187,0.0,2
0.4086743,1.3583572,1.6703001,0.0,0
1.337755,2.311994,2.568796,0.0,2
1.5199099,1.1549262,1.4671302,0.0,0
0.5737945,1.0565256,1.36934,0.0,1
0.80411035,1.480516,2.0492885,0.0,2
0.0,1.529408,0.953061,0.060380474,2
1.5200992,1.0839417,1.077981,0.0,1
0.78212816,1.2759256,0.9536168,0.0,1
1.1289837,1.2547295,1.6765313,0.0,0
0.82015383,0.6911161,0.7760183,0.0,1
0.5756885,0.8096097,1.9855475,0.0,2
0.6988914,0.8304479,1.3651006,0.0,1
3.1470356,3.548211,4.1399236,0.0,2
0.6668621,1.1510365,0.4162297,1.3535616,2
0.3710448,1.5898402,1.6980915,0.0,2
2.007691,0.66315746,3.310177,0.0,2
0.7524259,0.5492918,0.78527725,0.06452696,1
0.5248811,1.2763131,1.4533345,0.0,0
3.2873135,3.5469398,3.392699,0.0,2
2.006644,2.6049502,2.8805223,0.0,2
0.6832551,1.2875131,1.5725503,0.0,1
0.37196153,1.6028755,1.5952088,0.0,2
1.6420839,1.2630079,2.415343,0.0,2
5.095525,1.9592853,5.665319,5.342599,2
0.33756667,1.3799741,1.9032464,0.0,2
1.0279698,1.5328465,1.876199,0.0,2
1.7093861,1.1572474,1.4339691,0.0,2
0.68486226,1.0643687,1.0330673,0.0,1
0.71218216,0.87994295,0.40855056,1.0570947,2
1.2797074,1.0838971,2.5799527,0.0,1
1.6398895,1.7549756,3.61988,1.5519981,2
0.87839115,1.794817,1.8418721,0.0,2
1.7464807,0.66018367,2.0924177,0.0,1
0.6128025,1.4688628,1.5622147,0.0,1
0.8475134,0.7244198,1.0105665,0.0,2
0.6161791,1.2879422,1.1873853,0.0,0
4.1427264,1.8662734,8.023602,0.0,2
0.6674663,0.8515899,0.8899828,0.0,0
3.9622016,0.76579916,5.4137564,0.0,2
0.20622557,0.8219936,0.7055131,0.19664517,1
0.8107851,1.4459059,2.0284638,0.0,1
0.5972153,0.9250896,1.0112271,0.0,1
1.3158458,1.6026683,2.1954167,0.0,1
0.87599003,0.5462548,0.6229169,0.06281109,2
0.8905785,1.1093819,1.4576489,0.0,0
0.473118,1.6973875,1.9568285,0.0,2
0.6940904,1.2878364,0.99508953,0.0,2
1.3119516,0.15224563,1.8498006,1.745742,2
2.581469,3.1964664,3.5512383,0.0,2
1.1404281,0.44770968,0.84108734,0.9960438,2
0.4499783,1.5907147,0.28367087,1.1299953,0
4.3023067,0.31863102,6.808512,4.9695363,2
0.30577713,1.4717731,0.43232718,0.9171391,2
0.9260226,1.2890446,2.57167,0.0,2
0.42114717,1.57234,0.31866586,1.107357,2
0.39484388,1.2238239,1.03933,0.23318172,2
0.85410976,1.2813358,1.743728,0.0,2
1.2353727,0.5194059,2.2591038,0.08095261,2
0.61212254,0.58166075,2.3514433,0.171316,2
0.17964739,0.80529964,0.81052214,0.24855608,0
0.84324324,1.2929037,0.9074542,0.0,1
0.6461712,0.8304502,0.50183237,1.0243149,2
0.7608281,1.2612615,0.25514016,1.3941389,0
2.577413,2.4715493,3.1349819,0.0,0
0.5549335,0.6261834,0.9279467,0.09268847,0
3.061994,0.0,4.3841553,3.8237946,2
2.9853773,0.0,5.1264033,4.84576,2
0.3325736,1.4923992,1.723877,0.0,2
0.60106593,0.92441416,1.105072,0.0,2
0.6076195,0.9368541,1.2122793,0.0,0
1.4344115,0.4314471,2.184254,1.9915701,2
1.0108037,0.61024475,1.3588995,0.008523971,1
2.892418,0.34190688,4.3038335,3.6010516,2
3.0052567,0.5002876,4.5672197,3.5675414,2
0.5262675,0.9333684,1.0529381,0.0,1
0.7002764,0.5333528,1.2694192,0.08237459,1
0.5142453,1.48928,1.6980019,0.0,0
0.59184813,1.7009022,1.60263,0.0,0
0.50980264,1.1571542,1.2671536,0.0,1
0.6360363,1.3970513,1.2485349,0.16508761,2
0.7293889,1.0827727,1.0172933,0.0,2
0.42539918,1.4348545,0.33002585,0.94277406,2
0.7945203,0.58318454,0.65944844,0.033676535,1
0.87336135,0.7511521,0.7134331,0.0,1
2.5759726,0.5374645,5.309387,0.034093663,2
0.7342516,1.3143622,0.37287605,1.6703786,2
0.0,1.331772,0.7051603,0.36882216,0
1.7630572,1.5812495,1.394924,0.0,2
0.6015202,0.79811084,0.5649176,1.0037829,2
0.6282747,1.003109,0.43733904,1.083949,0
8.330453,0.6500013,8.260323,0.0,2
0.9844,1.6643531,1.8969444,0.0,2
2.032559,2.8027315,3.1410925,0.0,2
0.5397012,1.1158531,0.41475305,0.966473,0
5.3239837,0.0,4.8131895,0.84686077,2
4.030964,2.2635908,5.5242815,0.0,2
0.34256798,1.3190088,1.5045255,0.0,2
1.607079,2.345044,2.5436494,0.0,2
1.0742503,0.45630142,1.3378177,0.13684842,1
0.48951393,1.3913953,1.2970234,0.0,2
0.5142754,0.926865,1.4334633,0.0,2
2.7888691,3.1928704,4.0643854,0.0,2
0.609265,1.5286713,1.7404075,0.0,2
1.2053825,0.72470486,0.80375963,0.0,2
0.576735,0.47829998,1.6427977,1.0989308,2
3.9752045,0.33507562,4.26578,4.7917953,2
1.713479,0.37187865,1.9572345,2.088203,2
0.720853,0.92201805,0.91127414,0.0,1
2.064756,2.3526058,2.399965,0.0,2
0.21450186,1.2762196,1.3574067,0.0,1
1.081767,1.8801363,2.1458933,0.0,0
0.902486,0.67172605,0.88805914,0.0,0
0.6415595,0.5234809,0.7859419,0.5783339,2
0.13069677,1.6439512,0.7603074,1.4582791,2
0.7760622,1.3007547,1.8433408,0.0,0
1.3085107,1.4459279,1.6776432,0.0,2
0.42384255,1.1822033,1.4306068,0.0,1
0.4181474,1.5534561,1.6567292,0.0,2
0.0,1.2784775,1.113814,0.0,1
0.35967153,1.3464568,1.7071304,0.0,0
1.4974918,0.27326205,2.4680789,2.2122922,2
5.2946196,1.7936358,6.0911765,5.782142,2
0.7779585,0.504158,2.2617574,0.10646058,0
0.0,2.1192458,1.0631951,0.19536577,2
2.0257883,2.9562168,3.7138634,0.0,2
1.4551116,2.2402685,2.504846,0.0,2
0.6185561,0.89840204,1.0464098,0.0,1
0.6709006,1.5748332,1.5515736,0.0,2
0.9384982,1.1287856,1.2460229,0.0,0
0.069324434,2.2329717,0.0,0.17667744,2
0.19118702,1.4019647,0.23300558,0.06207873,0
0.59682584,1.090651,1.1139774,0.0,1
0.67190814,0.7415418,1.7857927,0.9938763,2
0.97559977,0.51289356,0.6788761,0.08909218,2
0.60081583,1.2973726,1.4210055,0.0,2
0.30925,0.9727996,0.6279878,0.63988096,1
3.7711816,0.44242164,4.634441,4.8359947,2
1.1299689,0.60949796,0.6287368,0.002454251,0
1.5830661,1.5073669,1.4100951,0.0,2
1.1129062,0.54817903,1.6709683,0.058899462,2
0.31450117,1.4282172,0.3390208,0.66383,2
0.353047,1.2765585,0.69157696,1.3441952,2
2.7854476,2.6758118,4.92595,2.0721178,2
1.312079,2.5622423,3.2487986,0.0,2
0.97184134,1.3055433,0.76485825,0.0,1
0.0,1.7987363,1.4087522,0.0,0
0.1688577,1.3788569,1.5396823,0.0,0
0.4505784,1.1103256,0.66706187,1.2995197,2
4.4368334,0.6603518,3.983539,4.7318606,2
0.45616847,1.2587974,1.4985474,0.0,2
1.0771105,2.1598463,2.538558,0.0,2
0.38740557,1.335417,1.7320889,0.0,2
0.6407045,1.6504042,1.9373808,0.0,2
0.9118012,1.500865,1.8015984,0.0,0
2.1743114,2.5530455,4.408507,0.0,2
3.7707858,2.509222,5.563873,2.9505534,2
0.7060364,0.49608654,0.9429264,0.11217172,1
0.77423936,1.4673328,1.3338051,0.0,0
0.65283996,0.54812866,0.86237454,0.07506958,2
0.34902543,1.2454541,1.7004524,0.0,1
1.1319373,0.5041332,0.37250987,0.09040129,1
0.69830203,1.6232319,0.072617926,1.3462074,0
0.8427585,0.57487404,1.7180381,1.2239983,2
3.8714695,2.5310097,5.557786,3.1221797,2
1.096799,0.7680998,1.6296039,0.0,0
0.4364791,1.3481154,1.4132297,0.0,1
1.217409,0.73864746,0.53141814,0.0,1
0.32875222,1.4767547,1.5889741,0.0,1
0.3545915,0.9272274,1.1621999,0.0,2
2.12788,1.268126,3.047088,1.966315,2
1.5271971,1.6122811,2.0773847,1.1654115,2
1.0225357,0.96930313,1.5133058,0.0,2
3.304531,1.0834455,3.5082102,3.534039,2
1.1788508,1.2201447,1.4635916,0.0,0
0.84431094,0.92340773,1.1311628,0.0,1
0.665939,0.84502655,1.432973,0.0,1
0.16349667,1.044763,0.83533716,0.018573746,0
1.1907674,0.9244369,1.0731436,0.0,2
0.0,1.1046264,0.91270304,0.6389005,2
0.21416843,0.7972996,0.88257,0.61768407,0
0.7257298,0.92172617,1.4100175,0.0,2
2.5390158,0.33526388,3.9029856,3.695619,2
0.8251848,1.4592769,0.9082999,0.0,1
0.7182634,0.91448855,1.3048191,0.0,1
5.0468984,0.0959422,5.379175,6.3637853,2
1.2489257,0.78339946,2.2775493,0.0,1
0.6853172,0.61792254,1.5688431,0.9634512,2
0.89773935,1.3123422,0.050186347,1.3604162,0
0.6687938,1.6304905,1.5243634,0.0,2
0.41747272,1.2085602,1.3228399,0.0,0
1.6938509,2.8356824,3.5995646,0.0,2
0.46450627,1.1597008,1.4371207,0.0,0
0.0,1.037446,0.9653994,0.46238238,2
0.55003333,1.0690196,1.058556,0.34482813,2
0.4563465,1.2439815,0.5007042,1.1320778,2
0.6415789,1.2082977,0.40815133,1.3530788,2
1.8026909,0.8240899,3.5742347,1.7342678,2
0.33427697,1.5348086,0.6024646,1.4710082,2
3.028377,3.4302073,3.5719073,0.0,2
0.679721,1.2444918,0.40439567,1.4972208,2
1.3728839,1.6523759,1.7602051,0.0,1
0.29356927,1.0695997,1.6764257,0.0,0
0.41239566,0.8870506,1.1078595,0.0,1
2.910624,3.4552126,3.8568044,0.0,2
0.5580337,1.2158232,1.3807136,0.0,2
1.1084818,1.151458,1.9568241,0.0,2
0.57046795,1.1456952,0.4244173,1.1125665,0
0.07445264,1.4208477,1.0413191,1.6235693,2
0.6982958,0.79851127,0.80521506,0.0,2
6.401349,0.0,8.424216,9.050734,2
0.42059088,1.256938,1.359292,0.0,0
0.48026723,1.2974448,0.445606,1.1475931,2
0.39142704,1.3090918,1.4099288,0.0,0
0.32879025,0.74867535,0.7225537,0.57750875,0
0.70326114,1.5802088,2.1347072,0.0,0
0.46785557,1.3318537,1.6105492,0.0,2
1.474164,2.3099463,2.473181,0.0,1
1.513197,2.3536696,2.5337996,0.0,2
8.341543,2.0960658,8.893525,0.0,2
0.80362535,0.59091973,1.3367106,0.030842751,0
0.99355453,0.62340224,0.86460257,0.0,1
0.6050027,1.1843038,1.5620911,0.0,2
0.31015408,0.74235713,1.1634053,0.2318401,2
0.0022028685,0.9879802,0.85853606,0.38454247,0
0.5656154,1.0151827,1.1723933,0.0,2
0.5168768,1.2848041,1.5293882,0.0,1
4.8208375,3.2489073,7.9569335,0.0,2
1.1007885,2.2560253,2.100672,0.0,2
0.3713271,0.8951028,1.0235847,0.0,1
0.0,1.3142825,1.138046,0.07537917,2
2.5488453,2.2340233,2.8767364,0.0,1
0.949605,1.1462642,2.7000449,0.0,2
0.9628387,0.7809141,1.679052,0.0,1
0.43481892,1.4946427,1.5792159,0.0,2
1.2369573,2.2607913,2.4173775,0.0,2
0.64342475,1.0223615,1.633617,0.0,2
0.61267304,0.9700127,1.4159173,0.0,2
0.64800763,0.73687404,0.9367852,0.39525777,2
2.1684732,1.3239708,3.1482508,0.0,2
0.84480083,0.4154176,1.2878532,0.17789192,2
0.7029445,1.2495034,1.0752832,0.0,1
0.97518307,1.3216655,1.2357658,0.0,2
0.9006106,0.6950867,0.59301436,0.0,1
0.97991604,0.41835764,0.9306342,0.17040265,0
0.54443455,0.7836888,0.79600126,0.0,2
2.1678948,0.35475937,2.337129,0.19331723,2
0.4317019,1.6528804,1.7528642,0.0,2
0.8673686,0.87517357,0.19055317,0.95957005,0
5.828767,2.4807885,6.1973977,0.0,2
5.3448253,0.0,6.5132036,6.683987,2
0.35127848,1.4147737,1.2405586,0.0,0
1.0694383,0.41413695,1.0174011,0.17199685,2
0.7609411,1.2983708,0.2837649,1.5139455,2
0.17479652,1.1534655,0.6845709,0.0,0
2.0285435,2.856469,3.098617,0.0,2
9.058393,0.0,8.605541,1.1127772,2
0.7107781,1.1734618,0.919562,0.0,0
1.5503983,2.285141,2.4755118,0.0,2
0.48629087,1.4376032,1.4607025,0.0,1
0.9557297,0.97875166,1.259069,0.0,1
0.74215955,0.77286816,0.60059285,0.016812071,2
1.0524563,1.2301352,2.2817888,0.0,0
0.35751462,0.8663094,1.346943,0.0,1
1.7767866,2.7284274,3.0440822,0.0,0
0.6343537,0.7018808,1.1208675,0.0,1
2.1606677,3.002546,3.5828152,0.0,2
0.60647607,1.1318831,1.1932786,0.0,1
0.58278275,1.3566163,1.556935,0.0,1
0.7645264,0.35635898,0.74141276,0.3853339,1
0.3945099,1.1035347,1.1480678,0.0,0
0.7006757,0.7554887,0.7108087,0.0,0
0.64943576,1.3232235,1.1508713,0.0,0
0.56261545,1.3193645,1.4419938,0.0,0
3.8781767,0.26668212,5.214381,5.137697,2
0.5843921,0.5906112,1.4191042,0.037913233,0
1.4036592,2.2352881,2.256758,0.0,2
0.63040626,0.9735169,1.1069487,0.09375943,2
0.41728467,1.7214062,1.9884349,0.0,2
0.5191915,1.0531702,1.1365365,0.0,1
0.55455637,0.7143297,1.1903125,0.0,0
0.39909416,1.0440943,1.1086798,0.0,2
0.49033275,0.69260305,0.65594757,0.08938808,2
1.7307808,2.6591277,2.886297,0.0,1
0.2426318,1.333936,0.55738455,0.83462805,0
0.6501485,0.89336103,1.3316414,0.0,0
0.64267915,0.9477958,1.262258,0.0,1
11.921708,2.58339,14.442592,10.51309,2
0.3686599,1.0412629,1.106973,0.307306,2
2.1608572,0.7744774,2.955806,0.0,1
0.5276129,1.3869762,1.4222127,0.0,1
46.271046,0.0,36.87059,11.957038,0
0.4108408,1.1708748,1.4593681,0.0,1
0.52700174,1.1196129,1.1991959,0.0,1
0.581555,0.7783971,1.1558439,0.0,0
0.45705903,1.5429602,1.5291332,0.0,2
0.21096861,1.1050534,0.9979636,0.0,0
0.68718314,0.76757395,1.1158957,1.3215176,2
0.37679088,1.4568255,0.48831236,1.2080768,2
3.4811625,1.0556022,4.4241915,0.0,2
0.67385083,0.9048578,0.280856,0.70301425,1
4.339092,0.035232633,5.314289,5.6836114,2
1.2949047,2.1327822,2.2911468,0.0,0
1.1511238,0.76251423,2.0378895,0.0,1
1.105909,0.4859711,2.0840945,0.112252176,1
2.2201755,2.2823734,5.166644,0.0,2
0.7785323,0.75759315,1.2230816,0.0,2
2.0028224,2.7340727,4.519696,0.0,2
0.56684995,1.4521518,1.5575397,0.0,2
1.0450215,1.0957202,2.9567037,0.0,2
0.5499689,0.4025793,0.6398443,0.45978254,1
1.6463605,2.6202888,2.674997,0.0,2
2.4358516,2.174201,2.7298727,0.0,2
1.8579981,2.5965116,3.0951025,0.0,2
1.1502584,0.9264345,0.99895215,0.56526786,2
0.31337178,1.1653202,0.68472207,1.061909,0
0.48752987,1.4559636,1.5438818,0.0,2
0.5015399,1.3738225,0.36324674,1.1277677,2
0.40975314,1.0313895,0.9765169,0.0,2
0.09256041,1.0280914,0.8475221,0.06872964,0
0.4279003,1.6417642,2.1551707,0.0,2
0.21457732,1.4054804,0.33958277,0.37076932,0
0.9791036,1.2315091,0.6296732,0.0,1
1.9259295,1.7939012,3.3508246,1.7016336,2
2.2119157,2.1176474,3.3159752,0.0,2
2.7206392,1.1414979,4.2833815,2.8840377,2
3.1001859,3.5846786,4.0028086,0.0,2
0.027714372,1.3525851,0.49658656,0.16227803,2
1.8879445,2.2011907,2.5262945,0.0,2
0.5511972,0.8800764,0.9337208,0.0,0
11.160295,0.5698718,11.306291,0.0,2
2.8716235,1.3598583,4.227887,0.0,2
1.804369,1.2750974,2.6557865,0.0,2
0.65388036,0.65295863,1.2200569,0.0,0
0.36959785,0.8934579,0.989793,0.0,1
0.28066874,0.8408766,0.9440384,0.114448704,1
0.533021,1.0298512,1.5514326,0.0,1
1.1790707,1.0554535,1.630333,0.0,2
1.2398877,0.45567378,2.6900508,1.889624,2
0.91810983,0.21717708,0.9941463,0.3422149,2
0.3407691,1.3077538,1.1882547,0.0,0
0.34411758,0.63368356,0.9812261,0.3509192,2
6.881513,1.9542856,7.970534,7.331716,2
0.7928417,1.0689362,1.0300705,0.0,2
0.39222276,0.9670119,1.2475386,0.0,0
2.4522748,2.9473588,3.1156285,0.0,2
0.7220262,0.926162,1.0465217,0.0,0
1.2797184,2.400303,2.955063,0.0,2
1.5058918,2.4679916,2.9002323,0.0,2
0.93186915,1.2434115,1.6994147,0.0,1
0.67997324,0.6864487,1.0232073,0.0,1
0.73978263,0.35416195,0.88167447,0.65825963,1
0.60532,0.6121285,1.0680977,0.016726062,1
1.8511181,1.6658485,3.027753,0.0,2
0.6494489,0.66683984,0.84034574,0.0,2
9.252472,3.5809288,12.481511,0.0,0
0.0,1.0720711,0.96928364,0.6749854,0
0.25451374,0.96706235,1.530413,0.0,1
25.278746,1.440872,24.605072,0.0,2
1.7579381,1.9002323,2.6123197,0.0,0
3.6904473,0.0,5.414389,5.4442315,2
0.6929455,1.211436,1.686198,0.0,0
0.43033576,1.506243,1.651842,0.0,2
2.6774392,2.3829772,2.0626426,0.0,2
1.9774635,2.163955,2.2787817,0.0,2
0.17330104,1.6622477,0.35181892,0.6671649,2
0.73233974,1.5502837,1.2751981,0.0,2
0.50997436,1.3257492,1.0789695,0.0,0
1.5304244,1.0559851,1.749169,0.0,1
1.6420991,0.18612306,2.5093334,0.35083228,1
31.159079,0.0,26.84952,5.506448,2
2.0527296,1.921124,2.1858242,0.0,0
4.211647,0.78462386,5.694623,4.3683124,2
1.3888601,0.82661057,1.203093,0.0,1
0.15829116,1.2733777,0.57267153,0.56032854,2
0.52547765,1.004621,1.1329242,0.0,1
1.893692,1.9334898,2.1146228,0.0,2
0.7120141,1.9216521,2.3881497,0.081179224,2
2.0534806,0.2025191,1.7574248,0.32456422,0
0.70311064,0.81125957,1.1749775,0.0,1
2.5534806,2.9956653,3.1500943,0.0,2
0.14856118,1.9082737,0.7238115,1.8093764,0
2.8546085,3.1280127,4.427788,0.0,2
0.62607425,0.88044345,1.057655,0.0,0
0.48198193,1.5591011,1.6987633,0.0,2
1.0056728,1.0075976,1.1440777,0.0,2
1.2126075,0.96620214,3.4850633,0.0,2
0.42873025,1.2677959,1.4755795,0.0,0
3.2024803,0.21610786,3.6638105,0.28361404,2
0.07832873,1.0256212,0.685883,0.099215746,0
3.0485888,1.2541993,4.9176126,3.1128764,2
1.1903894,0.95852244,2.760968,0.0,2
0.0,6.883591,0.0,1.4332759,2
0.0,1.0657611,0.9747557,0.47161937,2
0.7246465,1.8706021,1.5656469,0.0,0
1.1497175,0.41742718,1.0173419,0.16702057,1
0.21199322,1.2472274,1.4381225,1.4964471,0
1.8038414,2.2358842,2.2612894,0.0,2
0.8524516,0.7383514,1.4156479,0.0,1
1.0093057,1.1919018,1.5096118,0.0,1
3.7089782,1.1888114,6.2545815,0.0,2
2.3667393,3.7831137,4.327447,0.0,2
0.54284704,1.6030524,1.7157366,0.0,1
0.49415085,1.5717804,1.6166863,0.0,0
0.7090808,0.9344843,0.9953775,0.0,1
0.56493026,0.7563815,1.2368459,0.0,0
0.6562144,0.42063233,1.094102,0.17835486,2
0.6303482,0.6464308,1.1121871,0.0,0
0.9452531,1.1204009,1.7851185,0.0,1
0.3547303,1.3419106,1.4849566,0.0,1
0.4260357,0.6843344,0.7715935,0.12377644,2
1.1407533,0.65587676,0.46892908,0.0,0
0.84460986,0.79128027,0.8173563,0.0,2
2.8586993,1.8795161,5.1279244,0.0,2
24.070385,0.0,23.30871,0.0,2
0.5232315,1.2350315,1.4085859,0.0,1
2.8582923,0.0665527,3.2331884,0.4187008,1
0.5973164,1.3037694,1.6573821,0.0,2
0.2214393,1.0794849,0.92769814,0.0,1
2.621949,3.1823115,3.3978295,0.0,2
0.9206107,1.8372042,2.1855967,0.0,1
3.7295694,1.0482907,4.6737375,3.584511,2
5.1856995,0.69821906,5.3790197,5.5157433,2
0.18313801,1.5729418,0.4781787,0.84939265,2
0.6713178,2.1290612,0.004042426,1.8611913,2
3.5102587,0.0,5.078216,5.015916,2
0.48963046,0.784083,1.0504893,1.0765222,2
0.35093272,1.4003673,0.498202,1.0802708,2
3.7354593,0.847144,4.496012,0.0,0
0.6925129,1.2235055,1.3889412,0.0,1
0.37202358,1.2418652,1.3686982,0.0,1
2.7805812,0.47579587,2.0342472,0.8342089,2
1.1034116,0.42618942,1.2030604,0.1604839,1
1.5537411,2.3832076,2.7865095,0.0,2
0.3059728,0.9051691,0.9888925,6.610155e-05,0
0.33842957,1.1810976,1.3581623,0.0,2
1.315517,2.211569,2.314924,0.0,2
1.156439,0.60962903,0.8793731,0.0034320652,2
0.7649143,0.95431155,1.3302212,0.0,1
1.7526072,0.4267932,2.107372,2.2937422,2
0.76311123,0.7524185,1.1634018,0.0,2
1.6297613,1.0941956,3.3404074,1.8552898,1
4.726511,0.0,5.077023,0.63942766,2
0.59752274,0.9470907,1.3779933,0.0,1
2.1801066,2.025681,2.5471213,0.0,2
0.5819949,1.1205645,1.2706286,0.0,1
1.7708132,2.586053,3.1546352,0.0,2
0.922506,1.9740157,2.1960368,0.0,2
5.5054297,0.13480163,6.095971,6.9082947,2
1.0318102,1.19309,0.0,1.1165004,2
0.57010496,1.80561,1.5521058,0.0,2
1.1276649,0.97371984,0.74739844,0.0,0
0.28611624,1.1455762,1.7895956,0.0,1
0.3906423,1.0188636,1.7102727,0.0,2
0.7377994,0.4220698,1.1943401,1.0066893,2
1.0929719,0.50722194,0.8710325,0.09172872,0
0.5479651,1.3326347,1.5940986,0.0,0
0.8809317,0.53678995,0.73371416,0.07153257,2
0.97676027,0.264002,1.4288896,0.3023925,0
1.0079639,1.2379911,1.5886064,0.0,0
1.0663093,0.27272853,1.022661,0.29125735,0
0.5701828,0.8151641,0.41318783,0.60177225,1
0.39490616,1.7118938,0.22036907,1.0197732,0
1.0269974,1.658972,0.0,1.9960985,2
0.0,1.2501416,0.5685277,0.0,0
0.5869544,0.7546605,0.95806974,0.0,1
0.8388984,1.3037858,1.305575,0.0,1
2.1908011,3.2455134,3.5301178,0.0,2
0.87146276,1.0412931,2.5696652,0.0,0
8.418491,5.1912436,11.749919,4.5115323,2
0.5312565,1.4939904,2.0750036,0.0,0
0.8810223,0.64557225,1.1078907,0.0,0
0.57641256,0.92697996,0.5988119,1.2042022,2
1.4676311,0.63128066,2.1585436,1.8232528,1
0.8606414,1.4720736,1.8469266,0.0,1
1.4354432,2.204023,2.0780194,0.0,2
0.48492637,1.1849215,1.3282806,0.0,1
2.5290742,3.0027225,2.8879368,0.0,1
1.2017325,0.5402815,0.4579888,0.13034734,0
1.2159252,0.8805079,0.67457354,0.0,1
0.73355734,0.8182976,1.144018,0.0,1
0.43764526,1.3004708,1.7763307,0.0,2
0.17849284,0.8800792,0.73823225,0.41319925,0
0.28885937,1.6380076,1.6941342,0.0,1
0.15210938,1.047663,1.4457747,0.20062245,2
0.7161884,1.6514909,1.5873522,0.0,2
0.69226396,1.0424712,0.9904367,0.0,0
1.8458459,2.424378,2.397761,0.0,2
1.2993969,2.3647554,2.3831525,0.0,2
6.255964,0.21281014,6.5927215,7.2280145,2
0.39669776,1.1536478,1.7610104,0.0,1
7.5136957,0.6817283,8.49539,0.0,2
1.4472599,2.5708947,2.5969372,0.0,2
0.4416464,1.0826373,1.2992892,0.0,2
0.49157172,1.923789,2.3017485,0.0,2
4.409048,2.4117398,6.0306315,0.0,2
2.885249,3.4115481,4.0280113,0.0,2
0.5666164,1.540657,1.3959874,0.0,2
0.6455387,1.0273621,1.4722748,0.0,2
0.70976686,1.1454308,1.2019489,0.0,1
2.3508222,0.31697693,3.033585,0.22032875,2
9.278542,0.17044315,10.103884,0.16309169,2
1.085448,0.87628067,1.6542325,1.3679125,2
5.7696085,0.29084224,6.349108,6.439084,2
0.0,1.8524032,1.071922,0.44943154,2
1.1104075,1.2539718,1.5893685,0.0,0
76.78415,0.0,65.04843,16.11289,2
0.42649108,0.71548235,1.288481,0.0,1
0.31413668,0.90864325,0.876902,0.019042552,0
0.45850194,0.46307504,1.1126487,0.14783429,1
0.7231244,0.7784924,1.264941,0.0,1
0.29365492,1.301086,2.2370048,0.0,2
0.7974024,1.4982662,0.12376727,1.538241,2
0.7099169,1.0190315,1.4482,0.0,1
0.96657676,1.0276442,0.6424916,0.0,2
0.6514421,0.9073081,0.99012846,0.0,1
0.27093166,1.1774558,0.81496775,0.0,1
0.9679036,0.969872,1.3604258,0.0,1
1.4624362,0.7957943,2.7070928,0.0,2
1.8409705,0.40066653,2.4350398,0.16380545,0
0.6458323,1.3239613,1.5732989,0.0,1
1.1026443,1.1808383,0.0,1.2627246,2
1.3539987,2.2585428,2.576008,0.0,2
3.4190187,0.2895536,5.4621067,4.3457913,2
0.30938417,2.0789194,0.22554395,1.3461527,2
0.28572267,1.1661093,0.761486,0.0,2
0.5712779,0.8229021,1.3108323,0.0,0
9.939708,0.0,9.992914,0.5319686,2
2.3713431,2.877289,3.2874255,0.0,2
1.4013884,2.3369362,2.7946317,0.0,2
2.6064537,2.77998,3.4412339,0.0,2
5.6076202,0.0,5.6175966,0.6203019,2
12.756965,0.3178327,12.276753,14.697965,2
2.1088905,0.02800998,3.244697,0.4721278,2
0.74664325,0.77242446,1.0570754,0.0,1
1.6141256,1.5353634,2.5112233,0.0,2
0.48950893,0.91085285,1.1599853,0.0,2
0.4655741,1.2814788,1.6099931,0.0,0
2.8269653,3.3059087,4.0162125,0.0,2
0.5782704,0.9432844,1.1167232,0.0,2
0.34471786,0.5474509,0.97184706,0.07783756,2
0.59078145,0.58123857,0.9736278,0.042759806,1
0.60025084,1.6369462,0.116317436,1.2095976,2
5.396606,2.4119613,9.526274,0.0,0
0.16471046,0.79926157,0.9520867,0.7275825,0
2.5252624,0.60158354,3.4025543,0.0,0
0.8919212,1.3806517,1.6555938,0.0,0
6.4789615,0.0,8.116969,8.8087225,2
0.2749452,1.494107,1.9066378,0.0,1
9.053794,1.263622,10.292895,0.0,2
0.78341126,0.46258587,1.5623451,0.1401136,1
0.43461752,0.7665973,0.49743804,0.3681222,1
3.638442,0.25276572,3.9489455,0.24087742,0
0.55274737,0.86342394,1.0663338,0.0,1
0.91734815,1.2784233,0.791066,0.0,1
1.1860269,0.77613354,3.9380853,0.36448032,2
9.880429,0.0,9.868782,0.78065115,2
5.6612525,2.2050235,6.6284623,0.0,2
0.7201707,1.2559447,1.5822304,0.0,2
1.010268,1.9181609,2.148842,0.0,0
0.894947,1.3131437,1.3104699,0.0,1
3.0695162,3.448652,3.6435952,0.0,2
1.2748246,0.62859076,1.3417729,1.3952893,2
8.438823,0.26058757,9.440935,0.109293744,2
0.5175283,0.92382306,1.2024133,0.0,0
1.0985074,1.3227376,1.9955729,0.0,0
2.369351,1.7170079,3.6580632,2.5860746,2
